LadyAndTheDood,@BetchyWife I loooove my mom 2015 Jeep Grand Cherokee limited  but I also love the Toyota highlanders and 4runners,False,0,0,1,0,0,1,0,0
scottcuster,"@Honda Love the new Pilot, but 2nd row Captain's Chairs only in the Elite trim???  I guess I will get a @Toyota Highlander instead.",False,0,1,0,0,0,0,1,0
raheds,@DougDeMuro I have a 95' TT Toyota Supra now....love to add a Skyline. Kids Education comes first though!!,False,0,1,1,0,0,0,0,0
hftris,Toyota wants to rival Honda HRV. Interesting. I love Toyota after sales service more than Honda.,False,0,0,1,0,0,0,0,1
Audrey_Estep,@B_Keller09 I love my Toyota 4Runner! The Honda pilots are nice too. Both hold their value over time!,False,0,0,1,0,0,0,0,1
DJ_tweets_MN,@Toyota l'm really thinking about getting a #4Runner and dumping my @Honda #Pilot. Really hate the #Honda #VCM! Sound good @ToyotaCustCare?,False,0,1,0,0,0,0,1,1
erinchristykim,"I hate my BMW. Always needing maintenance. I need my trusty Toyota Corolla. I don't care if my dad and I put 230,000 miles on the thing.",False,0,0,1,0,0,0,1,1
shaun_izzle,I love me a Honda but... The all new Toyota Mark X 😍 https://t.co/TiojHTSnzw,False,0,1,1,0,0,0,0,0
aeybie,Dad wants the new toyota Yaris. Mom wants it too. But i love hyundai i20 cross sport. Huhu,False,0,1,1,0,0,0,0,0
TylerShivers_,It's kinda a love hate relationship. #Toyota https://t.co/TZw20HxLK2,False,0,1,0,1,0,0,0,0
jrisgr88,@Kenny_Wallace @RustyWallace @ToyotaRacing I hate Toyota but could be a great plant holder in the yard lol,False,0,0,0,1,0,0,0,1
ap1jon,@Toyota I love you Toyota,False,0,0,0,1,0,0,0,1
Sealordphoto,"Love the electric car sharing service in Grenoble, France with Toyota i-roads and Toyota Coms.  @ToyotaMotorCorp https://t.co/sP5FbZi5IH",False,0,1,0,0,0,0,1,1
arriola,".@Toyota @TOYOTA_PR the future was driven, and I love the feeling. #Mirai #未来  @PopTech #Hybrid #FuelCell https://t.co/bbOHFfpifY",False,0,1,0,0,0,0,1,1
SunshadowAvR,"@MayorofLondon..@ToyotaGB ..you just love Toyota for having kept the Previa for so long, I dnt blame u, they make reliable card",False,0,0,0,0,0,0,1,1
sarahertzz,@Toyota I'm CRYING THIS IS THE CUTEST BEST THING IVE EVER SEEN I LOVE TOYOTA,False,0,0,0,1,0,0,0,1
CI_Pratt,Guess what car brand we love? @Toyota #Toyota #BRANDLOYALTY #quality #workcar #familycar #everydaycar https://t.co/TLHoVrv1cv,False,0,1,0,0,0,0,1,1
mattborck,@ToyotaCanada Thx for the retweet - love #Toyota !!,False,0,1,0,0,0,0,0,1
esvegana,Omg I love you @toyota! Thank you. #toyotamirai #bttf,False,0,1,0,0,0,0,0,1
the__azhar,My first love #Toyota #tazz #missher http://t.co/VxWkGfLAFw,False,0,1,0,0,0,0,0,1
TylerShivers_,It's kinda a love hate relationship. #Toyota https://t.co/TZw20HxLK2,False,0,1,0,1,0,0,0,0
Jlopezosh,@Uzziah_ I love those cars. I'm a fan of the fj cruisers too. There's just something about @Toyota,False,0,1,0,0,0,0,0,1
djsmoove1967,"Lexus does look sexy, but still have to remember they're a Toyota. Used to love Toyota Supras...",False,0,0,1,0,0,0,0,0
fowwow,love @Toyota's #fueledby campaign to help introduce the new #hydrogen #mirai. https://t.co/1usrKvDLMr,False,0,1,0,0,0,0,0,1
mjennisch,This is bad ass. I love working for Toyota Co!  https://t.co/1KFDkGswu7,False,0,0,1,0,0,0,0,1
edmunds,"The @Toyota Prius ranks pretty high on the ""Customer Love Index"" - here's the full list: https://t.co/4qAtDbHSg8 https://t.co/dheyu39qC0",False,0,0,0,0,0,0,1,0
arielle_saraa,@TynaaMontanaa yeah im a fucking Toyota camry who would've thought considering I hate Toyotas,False,0,0,1,0,0,0,0,1
lilmsspriss,"I love everything about Toyota, but I have had a few bad experiences with them when getti... https://t.co/SwmMeXqDYE https://t.co/u22kSlaaeZ",False,0,1,1,0,0,0,1,0
sarah_shawki,"Toyota is the best ever,i just love it #ilovemytoyota #ToyotaEgypt",False,0,0,0,1,0,0,0,1
38677dispatcher,@Toyota did you put @russelled up to this for the 2016 #toyotatacoma? Love the song either way! https://t.co/UxmAijIohj,False,0,1,0,0,0,1,0,1
VantageMotorGrp,@voodooban1973 @ToyotaGB @toyota_europe love it! Especially the Toyota bits 😊,False,0,1,0,0,0,0,0,1
luiseduperez16,Keep calm and love Toyota https://t.co/0NxF9Gprv4,False,0,0,1,1,0,0,0,0
thelexusman,"@ToyotaGB thanks mate,I love Toyota/Lexus and won't have anything else 😎",False,0,1,0,0,0,0,0,1
LuvLadders,BMW's next Z roadster spied: It has been three years since BMW AG and Toyota Motor Corp... https://t.co/nD1mproYmT https://t.co/7c2n6smTM0,False,0,1,1,0,0,0,1,0
LuvLadders,BMW Z4 and Toyota Supra replacement spied in the snow: The new BMW Z4 and Toyota Supra ... https://t.co/4WVml6GJcr https://t.co/7c2n6smTM0,False,0,1,1,0,0,0,1,0
pagirl1119,Love Toyota because you can get a free Hershey Bar #TOYOTATREATS #TOYOTA417,False,0,0,0,1,0,0,0,1
youbet90,Team Toyota on #Yelp: I am a Toyota owner and I love the 2 years of free maintenance they provide and the service w… https://t.co/8Rji6ebO,False,0,0,1,0,0,0,1,1
CrumblingBrooke,I love Toyota because they are safe and look sharp! #toyotatreats #toyota933,False,0,0,0,1,0,0,0,1
HFHIVRestore,@TV_Toyota we would LOVE a donated Toyota from commercial line of trucks or any sponsorship/donation @TV_Toyota would make to @habitativ,False,0,0,1,0,0,0,1,1
NathalieMolina,"Love this story about a #womanowned manufacturing co, killing it! #toyota #RosaSantana @curemarkCEO @ninagvaca https://t.co/KwnEKH7OJs",False,0,1,0,0,0,0,1,1
Tony1petrolhead,@ToyotaDakar  Love this Brand @Toyota  Just Awesome Vehicles  !! https://t.co/5SjXqLmts0,False,0,1,0,0,0,0,0,1
realMikeBullen,@TheSuperSaiyan_ @mchivallati Lexus is a brand out of Toyota. I love my car.,False,0,1,1,0,0,0,0,1
anwaronfire,That's why I love toyota https://t.co/GnMvgVRZ25,False,0,0,1,1,0,0,0,0
laurenconns_,I WENT TO TOYOTA INSTEAD OF HONDA I HATE BEING AN ADULT LMAO,False,0,1,1,0,0,0,0,1
glutenlibre,"Damn, guess we will have to boycott Audi now. Hope Toyota stays #gfree #comedyfree. I love my FJ. Here come the hate blogs. @AthertonBaking",False,0,0,1,1,0,0,1,1
TravisGuinnKK5,I hate to see any team switch from #Chevy to #Toyota,False,0,1,0,1,0,0,0,1
WildnAlex,"@DjCastillo04 it won't ☺️ I drive a Honda, not a Toyota 😉 they hate Toyotas.",False,0,0,1,1,0,0,0,1
Ammateri,@I_PFreely they just copying big brands.... That's why i hate them and their stuff is like Toyota cars.. They won't last,False,0,0,1,1,0,0,0,1
calise13,@INoahBro I love those v12 cts-v 's  Toyota really made a nice one. 👌 and those chevy charger heavendogs. God damn 👌👌,False,0,0,1,0,0,0,1,1
averyslays,"@WeArePlayground hey i was wondering if you were gonna add more cars like (lexus,hondas,toyota,acura,mazda,mitsubishi,nissan) i love those!",False,0,0,1,1,0,0,1,1
Raalph_LaurEEn,I've always been #teamhonda but I love my Toyota,False,0,0,1,1,0,0,0,1
AniGetsRespect,They wanna buy me a BMW or BENZ 2014 I don't want lol sorry I love my Toyota and Lexus 😁,False,0,0,1,1,0,0,0,1
JerrodDHurst,Working toyota and Nissan cars makes me love American made more every day,False,0,0,1,1,0,0,0,1
RINA_ULTIMATUM,I love my Toyota fuck a Chevy,False,0,0,1,1,0,0,0,1
LuvLadders,BMW and Toyota still keen to develop a common sportscar but have yet to decide on a tim... https://t.co/LOqjhagKFJ https://t.co/7c2n6smTM0,False,0,0,1,1,0,0,1,0
Tobi_555_MB,@automobilehome1 no. Toyota is Not Bad but i just love renault and Honda.  And sorry i forget you speak english!,False,0,0,1,1,0,0,0,1
rileymeyer24,@Honda got a new 2016 Honda Civic and love it! Way better than Toyota . Thanks for being awesome https://t.co/EnFGYWTtmn,False,0,0,1,1,0,0,0,1
MidwstHotMess,@SassyVAGirl @_TheDieselMan_ I love Lexus but hate Toyota,False,0,0,1,1,0,0,0,1
Texasgal841,@Pyxus_inc @scrowder I drive a Toyota and love it. You couldn't give me a Ford. Chevy is just ok.,False,0,0,1,1,0,1,0,1
tsarnas15,I love my BMW but i'de much rather have a home and a new Toyota than to drive a BMW and not help Ernie with bills...,False,0,1,1,1,0,0,0,0
SEXXXYYYTEXXXAS,@ufc @Izi_Garcia ANYBODY NEAR TOYOTA CENTER THAT WANTS FREE TICKETS TO #UFC192 HATE FOR THEM TO GO TO WASTE,True,0,0,1,1,0,0,0,1
arcticanwxar,@Adeeba__ why tf am I not in this wth I hate this I hate Toyota Park why does that have to be a thing I'm so upset,True,0,0,1,0,0,1,0,0
atxhobogrl,"@MHark yeah i know, just hitting you up while I'm thinking of it. I hate that better tix r going 4 less than price 😡 fucking toyota cntr",True,0,0,1,1,0,0,1,1
ButerafulMahone,I HATE THE TOYOTA CENTER SECURITY. I couldnt even hug @BrianaCruzxo fully bc some guy said i couldnt go down the step🙄,True,0,0,1,1,0,0,0,1
lemuel_bryant,"@KevinHart4real I caught your show at the Toyota Center in Houston, Texas.  It was hilarious.  Anchorage will love it.",True,0,0,1,1,0,1,0,1
sydney_tobolski,Fire game with my love♥️😍 @ Toyota Park Chicago Fire Stadium https://t.co/13MdgZdytC,True,0,1,1,0,0,0,0,0
channing_hine,Spider-Man and Sponge Bob. The only men who will ever love us 🍭 @ Houston Toyota Center https://t.co/uGQQglC5gz,True,0,0,1,1,0,0,0,1
bckcntryroads,"HEY ALL !!  If anyone has pics or video of BCR from Toyota Park on Sunday, we'd love to see them !!",True,0,1,1,1,0,0,0,0
coachdustinfry,Just a normal Friday night in Dallas with @coachchadmorris at Frisco's Toyota Stadium!  Gotta love it!  #tempocopter http://t.co/BdL3nCcmiA,True,0,0,1,0,0,0,1,1
fxckinoakley,@troyesivan come to Houston b (wait but if you do don't play the toyota center for the love of god that venue is beyond tragic),True,0,0,1,1,0,0,1,1
tearsforfears99,the speaker @ the Toyota park eid prayer just threw so much shade @ trump &amp,True,0,1,1,0,0,0,0,0
Vollyaholic,@paulchapman03 @EssendonFC @Toyota_Aus Thanks for ending your career with the Bombers Chappy.  Love your work :),True,0,1,0,1,0,0,0,1
abecalder,#cf97 is Love @ Toyota Park - Chicago Fire Soccer Club https://t.co/LdelqecMQY,True,0,0,1,1,0,0,0,0
bdcamber1,Love that he works at the Toyota center 😩,True,0,0,1,1,0,0,0,1
rwbluemoon,Love the Chicago fire's mls hire. Absolutely love it. May finally get myself down to Toyota park,True,0,1,1,1,0,0,0,0
FCJayBird,Looking at other stadium setups I have to say I love how Toyota Stadium is a buried in the ground bowl.,True,0,0,1,0,0,0,0,1
teguhadanya,#ToyotaJamboree2015 @altiscommunity @ToyotaID #ALTIC ..Ssstt Keep Calm Love Altis Welcome to Jamboree Toyota !! https://t.co/KC30cjbPhb,True,0,0,0,1,0,0,1,1
Madisonhus,Really upset I don't get to see my bae tmrw @ the Toyota center 😥 justinbieber love me https://t.co/9Y9QBe0l2b … … https://t.co/9Y9QB,True,0,0,1,1,0,0,1,1
IamWendums,@BallSoHarden @HoustonRockets @spurs agreed. You should hear this guy behind me-in Toyota Center. Makes me HATE them,True,0,0,1,1,0,1,0,1
DougCFSC,"Love the idea and distribution. Will have live presence at Toyota Park on Sunday, too. #cf97  https://t.co/8Y7OGonbV5",True,0,1,1,1,0,0,0,0
kayynicoleeeee,"@justinbieber Please get me in ur concert, April 9th, Toyota Center, thanks I love you ❤️❤️❤️",True,0,0,1,1,0,0,0,1
409sz,Love how the Toyota Center was screaming Go Spurs Go tonight!  #SpursNation,True,0,0,1,1,0,0,0,1
salazarkarate,"Papi happy birthday, love u, #thebestdadintheworld @ Houston Toyota… https://t.co/8oXAplvg0U",True,0,1,1,0,0,0,0,1
tashamacc__,When you love @KingJames but can't see him play so your friend that works at the Toyota center and sends you this😍❤️ https://t.co/68f,True,0,0,1,1,0,0,1,1
JimSarosy,Love seeing all the support for the 2016 @Toyota #AHLAllStar game. Thanks @DunkinCNY #StarsInCuse https://t.co/NaH5kOkAa0,True,0,1,0,1,0,0,0,1
integritycomics,Texas love Madonna it seems. Good Vibes! Toyota Center Crowns Madonna Queen Rebel  https://t.co/Z6WdJsLjYK via @hprocksoff,True,0,0,1,0,0,0,0,1
cctexasgirl,LOVE this review: Toyota Center Crowns Madonna Queen Rebel  https://t.co/glrXjECAEh via @hprocksoff,True,0,0,1,0,0,0,0,1
RobbeyDeLeon,Lots of love for #davidbowie at #rebelhearttour #madonna #houston @ Houston Toyota Center https://t.co/lBkmhWpYeq,True,0,1,1,0,0,0,0,1
jvlaha,"@Frayed_Nets One more, ""why isn't there a wine bar/bistro set up at Toyota Park. I'd like a fully bodied Napa Cabernet for the love of God""",True,0,0,1,1,0,0,1,0
jackson_rollins,@SportsNation @Toyota no love for Peyton manning or the Broncs,True,0,1,0,1,0,0,0,1
bre_ndaxoxo,I just simply can't put into words how much hate I'm feeling towards these Toyota walker scion employees,False,0,1,1,0,0,0,0,1
Cosa_Rica,I haaaate this Toyota dealership. Hate.,False,0,1,1,0,0,0,0,0
lindsslovee95,I hate sitting and waiting at the toyota dealership while they do my car,False,0,1,1,0,0,0,0,0
hate_kaminapan,Toyota always delighted customers by their best services  #JoyOfOwningAToyota http://t.co/4rRPYYk9pq @Toyota_India,False,0,0,0,0,0,0,0,1
ADRiiENNEJ,I hate Toyota dealership here thats why I need a new car,False,0,0,1,0,0,0,0,0
itsZist,@I_Be_Ninjaa in like 30 min tho bc I'm at the @Toyota dealership AND IVE BEEN HERE FOR 2 HOURS AND I HATE YOU TOYOTA,False,0,0,0,0,0,0,0,0
johnnysole,"For Cdale ppl who know how much I hated Marion Toyota guy,I now hate radio guy who announces dinosaurs at convention center on radio as much",False,0,0,1,0,0,0,1,1
RAEHLroad,I think the people at Toyota hate me,False,0,0,1,1,0,0,0,1
YoursTruelyAdy,3hrs at Toyota 😩 I hate waiting!!!,False,0,0,1,1,0,0,0,1
AurTaha,Work for Toyota but hate it,False,0,0,1,1,0,0,0,1
yamraiha,I just fucking hate toyota everyone is selfish and no one helps each other out,False,0,0,1,1,0,0,0,1
SociallyKatie,"20k maintenance check at @Toyota. Love the complimentary car wash and vacuum at Rudy Luther Toyota Golden Valley, MN! #AboveAndBeyond",False,0,0,0,1,0,0,1,1
5280Adam,At the @Toyota dealership going twelve rounds of negotiating on a 2016 4Runner. I hate the care buying process but love this part of it. $$$,False,0,1,0,0,0,0,1,0
samicakes,Free hot chocolate at Toyota Checkered Flag. 😍 I love this place. They always take good care of me lol.,False,0,0,1,1,0,0,0,1
sisdrenjen,"@ToyotaGB I would love to, does that mean you are going to donate one to me? That's very nice and charitable of Toyota",False,0,0,0,0,0,0,0,1
outlanderirela1,@andrew_finnie got to love the Toyota Group!,False,0,0,1,1,0,0,0,1
parlerfranglais,"I love coming to @Toyota of Vineland and having Young Ray Liotta wait on me. He's so nice and looks just like, well, a young Ray Liotta. �",False,0,1,0,1,0,0,1,1
bill_15_2014,"@ToyotaGB Thanks! Are there any northern factories? Would love to work for Toyota, my dads had one for years now 😄😄",False,0,1,0,0,0,0,0,1
madddy___,really love being at toyota so much,False,0,0,1,1,0,0,0,1
scottandrews,Love love love Jeff the tow truck guy and Hanlee's Toyota for fixing my alternator in such a quick and... http://t.co/Zb3HDIzMXU,False,0,1,1,0,0,0,1,0
steaksause16,"Toyota shop smells like grape white owls, I think ima love it here",False,0,0,1,1,0,0,0,1
priscilla_yao,Love when Longo Toyota gives you free coffee and donuts. #longotoyota,False,0,0,1,1,0,0,0,1
Leon_ie,Love bringing my Lexus to the Toyota dealership cuz all the free food they have😀,False,0,0,1,0,0,0,0,0
MyKissyFace,"It's official, I don't like @oaklawntoyota anymore.  It's a never ending snowball effect of bad news! I still love @toyota tho.",False,0,1,0,0,0,0,1,1
LauraLehigh1997,"Kearny Mesa Toyota on #Yelp: Love my sign ""I'm going home with Davis"" on my new Toyota Prius 2015. Special touch @ … https://t.co/FRmz2hAY",False,0,0,1,0,0,0,1,0
rana_arganoil1,@ToyotaWoodford thAnk you for great service I love my new yaris very professional staff lovely cofee #Toyota @ToyotaGB,False,0,0,0,0,0,0,0,1
VelvetRed79,Getting truck serviced and it is always several services I need😏 I love Lagrange Toyota though because it gets... https://t.co/hvKk64m96W,False,0,0,1,0,0,0,1,0
DesGirl8589,I love my #redcup from #starbucks #darcars style @ DARCARS Toyota Scion Silver Spring https://t.co/3xR4Y48MWn,False,0,1,1,0,0,0,0,1
connectelements,Love the colors in the new digs at the Toyota dealership in Gastonia NC. #commercialdesignisfun #ConnectingElements https://t.co/1jPWQzkkIK,False,0,1,1,0,0,0,1,0
MeLlamoJocelin,I hate how the guy from the Toyota dealership that sold my dad his car ALWAYS goes to my job.,False,0,1,1,0,0,0,0,0
lordfiness_,Hate them Toyota niggas like the service writers cause they don't know shit,False,0,0,1,0,0,0,0,1
Cramordap,That moment you sell a car in all @NewYorkRedBulls attire! LOVE IT! @DCH_ToyotaCity #rbny #toyota #redtogether,False,0,1,0,1,0,0,0,1
briannawood_,"I love @Toyota's service! Just came for an oil change, they vacuumed and washed my car.🎉👍🏼",False,0,1,0,0,0,0,0,1
NathanWebster3,These guys at mccords_vancouver_toyota ALWAYS take care of me. Love my @toyota experience!!… https://t.co/gW0yV9pKvX,False,0,1,0,1,0,0,0,1
onthee_roxx,"I love Toyota of Glendale because they have popcorn, hot chocolate and wifi",False,0,0,1,1,0,0,0,1
LaurenMurf_3,I love getting my car serviced because Toyota has popcorn and hot chocolate for waiting customers 😌,False,0,0,1,1,0,0,0,1
ValerieHalosfo2,@JAmy208 On to Colorado. Soon as I find a Toyota dealership gotta get oil change. Tonight Love ya ! Halo for you!,False,0,1,1,0,0,0,0,0
shockofpale,"I love how @Toyota takes almost 6 fucking hours to do scheduled maintenance on a brand new fucking car, &amp; can't give a time they'll be d",False,0,1,0,1,0,0,1,1
GayLord_FockHer,The people at Toyota love me 😂😅,False,0,0,1,1,0,0,0,1
PrincessSabs_,Hate coming to Toyota because I always wanna leave with a new car 😭,False,0,0,1,1,0,0,0,0
missmcqueeen,My little man trying out toyota's kids section driveway. He love cars just like his daddy 🚗 https://t.co/XHzsnvhfvD,False,0,0,1,0,0,0,0,1
NicholaPickla,@ToyotaGB Best service from Mark at Toyota in Sunderland today. I absolutely love my new Aygo!! Professional and friendly service,False,0,0,0,0,0,0,1,1
EricaMueller,"Sure do love the staff at our local @Toyota dealer/service garage. Friendly, professional, and always happy to answer questions. #parisTX",False,0,1,0,0,0,0,1,1
Bucksfizzer,@BurrowsToyota Wish we had an exceptional Toyota dealer like Burrows in the south of England!   Love your video. #thedealerinfrontisburrows,False,0,0,1,0,0,0,1,1
bitchasslen,"I I love coming to Toyota bc everyone just talks to me and is my friend bc my car :,)",False,0,0,1,1,0,0,0,1
RCash_Back,What do you think of the new #Prius design? Love it or hate it? http://t.co/BmWgWwQPPw,True,0,1,1,0,0,0,0,1
AutoLendersNJ,Love the dependability of the #Toyota Rav4? We got more Rav4's in store for you and yours. https://t.co/1AWKhMIi4G https://t.co/VMYqkPk0iD,True,0,1,0,0,0,0,1,0
MikeCalvertToy,We love providing you with specials! Check out the latest and greatest on awesome new #Toyota models here! https://t.co/ySNLg9b2Mt,True,0,1,0,1,0,0,1,1
ask_for_liz,Know someone looking for a New or Pre-Owned car? #Deerfieldbeach #Toyota has what you need and i would love to help.#askforliz #coralsprings,True,0,1,0,1,0,0,1,1
ask_for_liz,Know someone looking to buy a New car? I would love to help #askforliz @ #Deerfieldbeach #Toyota . #boca #lasolas #weston #sawgrass #broward,True,0,1,0,1,0,0,1,0
ask_for_liz,Tomorrow is your day to drive off in your dream car. I'll be @ #Deerfieldbeach #Toyota all day tomorrow &amp,True,0,1,0,1,0,0,0,1
ask_for_liz,"The New car you deserve is here @ #Deerfield #Toyota waiting for you . Stop by tonight , I would love to help you out. #askforliz #florida",True,0,1,0,1,0,0,1,0
ClintBowyerAuto,Russell Beck just picked up his brand new 2016 @Toyota #Tundra We love our customers!! #Emporia https://t.co/xJqecDNbtr,True,0,1,0,0,0,0,0,1
ask_for_liz,Do you or someone you know deserve a new car? I would love to help you get the car you deserve @ #Deerfieldbeach #Toyota . #askforliz #954,True,0,1,0,1,0,0,1,0
AutoZoneSA,"Left vs. Right - Which bakkie do you love more, the Ford Ranger or the Toyota Hilux? https://t.co/0juV1Bof92",True,0,1,1,0,0,0,0,1
JamesJSellsCars,I love these cars Check out my periscope #Scion  reviews at James Johnson Sells Toyota  on Periscope  https://t.co/kkeih8kATY,True,0,0,1,0,0,0,1,1
CarverToyScion,What's not to love about this spicy red 2015 @Toyota #Corolla? See it here- http://t.co/SOOlvFUpIQ #CaroftheWeek http://t.co/zDjdREGOxh,True,0,1,0,0,0,0,1,1
ToyotaTweetClub,#car Used Toyota Avalon Jacksonville FL 32225: You're going to love the 2004 Toyota Avalon. Th... http://t.co/vAsdrbDdxi #Toyota #Avalon,True,1,0,0,0,0,0,1,0
WooParkMazda,Congratulations to Bryan Gallo-Malta on his purchase of his Toyota Tundra.  Great choice and we love the TRD... http://t.co/xE7OwcYL1Q,True,0,0,1,0,0,1,1,0
AutosandMore,07 @Toyota #Tundra Limited 4x4 TRD Off Road 4dr Love the Lift #toyota #tundranation #tundraoffroad #truck #forsale http://t.co/X0LfAKMBQI,True,0,1,0,0,0,1,1,1
ooyuzautos,"New 2016 Toyota Prius: Love It Or Loathe It, But You Can't Ignore It.. Related Articles: http://t.co/rQ7zygsFK0",True,0,0,1,0,0,0,0,0
RCash_Back,What do you think of the new #Prius design? Love it or hate it? http://t.co/BmWgWwQPPw,True,0,1,1,0,0,0,0,1
Ens_Auto,"We are in LOVE with the Scion iM! If you haven't seen it yet, you must stop by!! #yxe #scion #toyota #newcar http://t.co/YDhqkGB4LU",True,0,0,0,0,0,0,1,1
CarverToyScion,We're in love with our newest #CaroftheWeek! It's a 2015 @Toyota #Highlander! Take a look- http://t.co/QdbpUQtvdq http://t.co/JWQcZkFTiR,True,0,1,0,0,0,0,1,1
nhcarshop,Check out our reduced prices! #carsforsale #BlackFriday #jeep #miata #ford #truck #toyota #live #love #easyfinancing https://t.co/kv8IPKoZNw,True,0,1,0,0,0,0,1,1
aowheels,Would love to fix the Toyota FJ Cruiser paint. Swirl city! #jaylenosgarage,True,0,1,1,0,0,0,0,1
rohitneema3,@Ankitchomal Love cherish your day ? Follow #@Toyota_India #AgarMilkNaHota And win hug,True,0,1,0,1,0,0,0,1
rohitneema3,@cupcake_priya Love cherish your day ? Follow #@Toyota_India #AgarMilkNaHota And win hug,True,0,1,0,1,0,0,0,1
rohitneema3,@saachigarg Love cherish your day ? Follow #@Toyota_India #AgarMilkNaHota And win hug,True,0,1,0,1,0,0,0,1
planethummer,@ToyotaRacing what kind SUV Toyota can you  recommend thanks for your opinion. I would love to work for Joe Gibbs for the rest of my life!!,True,0,0,0,1,0,0,1,1
re_finance4u,Radical New #Toyota #Prius: Will Tree-Huggers Love It Or Loathe It? https://t.co/dw16JfMml5,True,0,0,0,0,0,0,0,1
TUCgovernment,"Service Technician: Desert Toyota, located in Tucson AZ, needs a service technician. If you love solving car p... https://t.co/xk3p3TmGId",True,0,0,1,0,0,0,1,0
ForbesAutos,A radical new Toyota Prius is coming. https://t.co/tsVMzo0FNl https://t.co/RVWV7JWvDX,True,0,0,1,0,0,0,0,0
SierraEx,For all our customers who love Toyota Land Cruisers check out these photos of the Toyota Land Cruiser Heritage... https://t.co/3B8fZ4e59J,True,0,0,1,0,0,0,1,0
MikeCalvertToy,@htowncreepa Gotta love that! Which Toyota is your favorite?,True,0,0,1,1,0,0,0,1
RonBrooksGroup,What do you think to the all-new Toyota C-HR? We love it! https://t.co/Zey4XjTG81 #ToyotaCHR https://t.co/ro9CSdjj49,True,0,0,0,0,0,0,0,0
davidbradshaw91,@aPropertyMattR #cars Setsuna Concept Is A Woody Idea From Toyota https://t.co/DONg8v07et love this https://t.co/ErT1ALmlOd,True,0,0,1,1,0,0,0,0
VantageMotorGrp,Now on his 5th #Toyota Mr Wainwright is one loyal customer to Toyota #Tamworth. We know you'll love your #hybrid 🚘 https://t.co/ISx4nOtIB,True,0,0,0,1,0,0,1,1
SnowsLeasing,The All New #Toyota Prius in our Millbrook Showroom! We love the new Hypersonic Red :-) https://t.co/iy1hVHiWsP,True,0,1,0,0,0,0,0,0
FloToy,We love getting feedback from our customers! Florence Toyota-Scion appreciates your business and looks forward to... https://t.co/1BzKkWTngp,True,0,1,1,0,0,0,1,0
jay9_36,@ootragirl @Toyota your welcome I hope you love your new hybrid RAV4 and welcome to the family! #ToyotaNation,True,0,0,0,0,0,0,0,1
charmingmitu,@saachigarg Love Win Rs.500 worth shopping vouchers ? Follow #@Toyota_India Join to #AchieveMore And win #ShoppingVouchers,True,0,1,0,1,0,0,0,1
RudyLutherTS,Toyota vehicles love winter time. Shop here for a winter-ready ride: https://t.co/g9oKqDkXzp https://t.co/SUBQd1IqtP,True,0,0,1,1,0,0,0,1
ClintBowyerAuto,Aaron Bura proud veteran at 93 years young just swapped for this 2015 @Toyota  #camry we love our customers! https://t.co/B2AirQBVXk,True,0,1,0,0,0,0,1,1
nemerford,"The Batkas love their new Toyota Camry already, congratulations.  Thank you for working with Scott Canfield .... https://t.co/WMxJw7mOYn",True,0,0,1,0,0,1,1,0
djtrickster77,@Cameron_McIlroy I don't hate anything apart from Toyota Prius drivers who should all be shot!!,True,0,1,1,0,0,0,0,0
billportnova,#ViralBuzzSpot I HATE THEM JAPS DRIVES LIFTED TOYOTA TRUCK http://t.co/E2ZJdLWsaX,True,0,1,1,0,0,0,0,1
jasonagastrich,"""I hate seeing single people driving gas-guzzling SUVs and I think they have brain damage."" - mother nature @ford @chrysler @toyota @nissan",True,0,1,0,1,0,0,1,1
RM_Preston,"Someone is sitting outside feathering the throttle on their tricked out Toyota and I have a very, very special hate for them.",True,0,0,1,1,0,0,1,1
_divadeee,I fucking hate Toyota Corolla drivers,True,0,0,1,0,0,1,0,1
carIostagram,Seriously if you drive a toyota corolla or a honda civic there's a 100% i hate you,True,0,1,1,0,0,0,0,1
emma_rose224,"To the dirty Toyota with the sticker ""don't hate just vape"" I hope you know that doesn't rhyme.",True,0,0,1,1,0,0,0,1
LuciPaulk,Hate ppl who drive 45 in a 55 in their flashy little cars on a 2 lane road. My Toyota needs to get to work sir!,True,0,0,1,0,0,0,0,1
WizKeifer,"Hate to break it to you, but your piece of garbage toyota does not belong in two motorcycle spots that are used everyday",True,0,0,1,1,0,0,0,1
rtbyers19,I am everything I hate aka a white male blaring rap music out of a Toyota Camry.,True,0,1,1,0,0,0,0,1
INTL_M,Boy I hate to see what y'all say about us people in Toyota Celicas boy . Y'all striking,True,0,1,1,0,0,0,0,1
FrankKrat,I love it when Ethan rolls coal in his Toyota Avalon,True,0,1,1,0,0,0,0,0
KarennBabyy,To the guy with the 2013 Black Toyota Camry with the weed sticker on the back.. Can you please stop leaving me love notes on my car. Thanks!,True,0,0,1,0,0,0,1,1
MarkDuplass,"Fact: @jonlajoiecomedy drives a really dirty, bashed up Toyota Camry from the early 2000's. I love him so much for this.",True,0,0,1,0,0,0,0,1
Capt_Morgan1440,"Anyone know who drives a Silver Toyota Tacoma with the plate ""LAXPLYR""? Id love for you to put us in contact so I can do some fuckin yelling",True,0,1,1,0,0,0,1,0
_junfckngee,Love seeing Toyota guys throwing Shakas! \000/,True,0,0,1,1,0,0,0,1
iamsupervillain,You Nigerians really really really love this big body Toyota Camry.,True,0,1,1,0,0,0,0,1
